title,price,brand,Model,frequency,RAM
MSI Radeon RX 6700 XT MECH 2X PCI-E 12288Mb GDDR6 192 Bit Retail (RX 6700 XT MECH 2X 12G),61320,MSI,Radeon RX 6700 XT,2474,12288
MSI GeForce GTX 1650 VENTUS XS PCI-E 4096Mb GDDR5 128 Bit Retail (GTX 1650 VENTUS XS 4G OCV1),19790,MSI,GeForce GTX 1650,1695,4096
Palit nVidia GeForce RTX 3060 Dual OC PCI-E 12288Mb GDDR6 192 Bit Retail (NE63060T19K9-190AD),50700,Palit,nVidia GeForce RTX 3060,1320,12288
MSI Radeon RX 550 Radeon RX 550 AERO ITX 4G OC PCI-E 4096Mb GDDR5 128 Bit Retail (RX 550 AERO ITX 4G OC),12060,MSI,Radeon RX 550,1203,4096
GigaByte GeForce GTX 1660 SUPER OC PCI-E 6144Mb GDDR6 192 Bit Retail (GV-N166SOC-6GD),31800,GigaByte,GeForce GTX 1660 SUPER,1830,6144
GigaByte GeForce GTX 1650 OC Low Profile PCI-E 4096Mb GDDR5 128 Bit Retail,19890,GigaByte,GeForce GTX 1650,1695,4096
GigaByte GeForce GTX 1650 MINI ITX OC PCI-E 4096Mb GDDR5 128 Bit Retail (GV-N1650IXOC-4GD),18960,GigaByte,GeForce GTX 1650,1680,4096
Palit GeForce GTX 1660 DUAL PCI-E 6144Mb GDDR5 192 Bit OEM (NE51660018J9-1161C),45160,Palit,GeForce GTX 1660,1530,6144
GigaByte nVidia GeForce RTX 3060 GAMING OC LHR PCI-E 12288Mb GDDR6 192 Bit Retail (GV-N3060GAMING OC-12GD 2.0),44500,GigaByte,nVidia GeForce RTX 3060,1837,12288
ASUS nVidia GeForce RTX 2060 DUAL EVO PCI-E 6144Mb GDDR6 192 Bit Retail (DUAL-RTX2060-O6G-EVO),42380,ASUS,nVidia GeForce RTX 2060,1365,6144
GigaByte GeForce GT 710 GV-N710D5SL-2GL PCI-E 2048Mb GDDR5 64 Bit Retail (GV-N710D5SL-2GL),6060,GigaByte,GeForce GT 710,954,2048
MSI GeForce GTX 1660 SUPER VENTUS XS OC PCI-E 6144Mb GDDR6 192 Bit Retail (GTX 1660 SUPER VENTUS XS OC),30520,MSI,GeForce GTX 1660 SUPER,1530,6144
Gigabyte PCI-E 4.0 GV-N307TAORUS M-8GD NVIDIA GeForce RTX 3070TI 8192Mb 256 GDDR6X 1875/19000/HDMIx3/DPx3/HDCP Ret,72750,GigaByte,nVidia GeForce RTX 3070 Ti,1875,8192
ASUS nVidia GeForce RTX 3080 Ti TUF Gaming OC Edition PCI-E 12288Mb GDDR6X 384 Bit Retail (TUF-RTX3080TI-O12G-GAMING),136310,ASUS,nVidia GeForce RTX 3080 Ti,1785,12288
Palit nVidia GeForce RTX 3080 GameRock V1 LHR PCI-E 10240Mb GDDR6X 320 Bit Retail,97470,Palit,nVidia GeForce RTX 3080,1440,10240
ASUS nVidia GeForce RTX 3070 Ti ROG-STRIX-OC Edition GAMING PCI-E 8192Mb GDDR6X 256 Bit Retail (ROG-STRIX-RTX3070TI-O8G-GAMING),87480,ASUS,nVidia GeForce RTX 3070 Ti,1875,8192
Palit Palit RTX3090 GAMINGPRO OC 24G GDDR6X 384bit 3-DP HDMI,159620,Palit,nVidia GeForce RTX 3090,1725,24576
ASUS Radeon RX 6900 XT ROG-STRIX-LC-T-GAMING PCI-E 16384Mb GDDR6 256 Bit Retail (ROG-STRIX-LC-RX6900XT-T16G-GAMING),102910,ASUS,2135,5120,"gddr6/"" class=""pseudo"
GigaByte nVidia GeForce RTX 3080 AORUS MASTER LHR PCI-E 10240Mb GDDR6X 320 Bit Retail (GV-N3080AORUS M-10GD 3.0),108850,GigaByte,nVidia GeForce RTX 3080,1845,10240
PCIE16 RTX3090TI 24GB 3090 TI X 3FAN 24G KFA2,165100,nan,nan,nan,nan
PCIE16 RTX A4000 16GB BLK 256B 900-5G190-2200-000 NVIDIA,102880,nan,nan,nan,nan
PCIE16 RTX A5000 24GB 900-5G132-2500-000 NVIDIA,215820,nan,nan,nan,nan
GigaByte nVidia GeForce RTX 3080 TURBO V.2 LHR PCI-E 10240Mb GDDR6X 320 Bit Retail (GV-N3080TURBO-10GD V.2),94640,GigaByte,1710,8704,"gddr6x/"" class=""pseudo"
PCIE16 RTX A4000 16GB 900-5G190-2500-000 NVIDIA,112110,nan,nan,nan,nan
Palit nVidia GeForce RTX 3080 GamingPro LHR PCI-E 10240Mb GDDR6X 320 Bit Retail,100140,Palit,nVidia GeForce RTX 3080,1440,10240
ASUS nVidia GeForce RTX 3080 Ti ROG Strix OC Edition PCI-E 12288Mb GDDR6X 384 Bit Retail (ROG-STRIX-RTX3080TI-O12G-GAMING),154800,ASUS,nVidia GeForce RTX 3080 Ti,1845,12288
MSI nVidia GeForce RTX 3070 GAMING Z TRIO LHR PCI-E 8192Mb GDDR6 256 Bit Retail (RTX 3070 GAMING Z TRIO 8G),80250,MSI,nVidia GeForce RTX 3070,1845,8192
MSI nVidia GeForce RTX 3070 Ti GAMING X TRIO PCI-E 8192Mb GDDR6X 256 Bit Retail (RTX3070TI GAMING X TRIO 8G  602-V505-12S),77690,MSI,nVidia GeForce RTX 3070 Ti,1830,8192
Asus PCI-E 4.0 DUAL-RX6650XT-O8G AMD Radeon RX 6650XT 8192Mb 128 GDDR6 2447/17500 HDMIx1 DPx3 HDCP Ret,41060,nan,nan,nan,nan
MSI nVidia GeForce RTX 3080 Ti GAMING X TRIO PCI-E 12288Mb GDDR6X 384 Bit Retail (RTX 3080 Ti GAMING X TRIO 12G ),141840,MSI,nVidia GeForce RTX 3080 Ti,1770,12288
MSI PCI-E 4.0 RTX 3070 VENTUS 3X PLUS 8G OC LHR NVIDIA GeForce RTX 3070 8192Mb 256 GDDR6 1755/14000 HDMIx1 DPx3 HDCP Ret,64980,MSI,nan,nan,nan
MSI PCI-E 4.0 RTX 3060 Ti AERO ITX 8G OC LHR NVIDIA GeForce RTX 3060Ti 8192Mb 256 GDDR6 1695/14000 HDMIx1 DPx3 HDCP Ret,49200,MSI,nan,nan,nan
GigaByte GeForce GTX 1650 D6 OC Low Profile PCI-E 4096Mb GDDR6 128 Bit Retail (GV-N1656OC-4GL),19400,GigaByte,GeForce GTX 1650 D6,1620,4096
ASUS nVidia GeForce RTX 3080 TUF Gaming V2 LHR PCI-E 10240Mb GDDR6X 320 Bit Retail (TUF-RTX3080-10G-V2-GAMING),108060,ASUS,nVidia GeForce RTX 3080,1740,10240
MSI PCI-E 4.0 RTX 3060 Ti VENTUS 2X 8G V1 LHR RU NVIDIA GeForce RTX 3060Ti 8192Mb 256 GDDR6 1695/14000 HDMIx1 DPx3 HDCP Ret,51560,MSI,nan,nan,nan
GigaByte nVidia GeForce RTX 3080 Ti EAGLE PCI-E 12288Mb GDDR6X 384 Bit Retail (GV-N308TEAGLE-12GD),120310,GigaByte,nVidia GeForce RTX 3080 Ti,1665,12288
PCIE16 RTX A2000 12GB 900-5G192-2551-000 NVIDIA,73440,nan,nan,nan,nan
PCIE16 RTX3060TI 8GB LHR RTX 3060 TI X BLACK 8GB KFA2,52150,nan,nan,nan,nan
Palit PCI-E 4.0 PA-RTX3060Ti DUAL 8G V1 LHR NVIDIA GeForce RTX 3060Ti 8192Mb 256 GDDR6 1410/14000 HDMIx1 DPx3 HDCP Bulk,49440,Palit,nan,nan,nan
MSI nVidia GeForce RTX 3070 Ti VENTUS 3X OC PCI-E 8192Mb GDDR6X 256 Bit Retail (RTX 3070TI VENTUS 3X 8G OC  602-V505-04S),80020,MSI,nVidia GeForce RTX 3070 Ti,1800,8192
PCIE16 RTX3050 8GB GDDR6 RTX3050 CORE 8GB KFA2,31230,nan,nan,nan,nan
KFA2 PCI-E nVidia GeForce RTX 3060 12Gb X BLACK (36NOL7MD2NEK),46790,KFA2,nan,nan,nan
PNY Quadro RTX 6000 VCQRTX6000-SB PCI-E 24576Mb GDDR6 384 Bit OEM,292230,PNY,Quadro RTX 6000,1440,24576
Palit nVidia GeForce RTX 3090 Ti GameRock OC PCI-E 24576Mb GDDR6X 384 Bit Retail NED309TS19SB-1022G,173040,Palit,nVidia GeForce RTX 3090 Ti,1890,24576
MSI nVidia GeForce RTX 3070 VENTUS 3X PLUS 8G OC LHR PCI-E 8192Mb GDDR6 256 Bit Retail,66310,MSI,nVidia GeForce RTX 3070,1755,8192
PNY Quadro RTX A6000 VCNRTXA6000-PB PCI-E 49152Mb GDDR6 384 Bit Retail,490660,PNY,Quadro RTX A6000,1860,49152
GigaByte nVidia GeForce RTX 3090 Ti GAMING OC PCI-E 24576Mb GDDR6X 384 Bit Retail GV-N309TGAMING OC-24GD,173040,GigaByte,nVidia GeForce RTX 3090 Ti,1905,24576
GigaByte Radeon RX 6650 XT EAGLE PCI-E 8192Mb GDDR6 128 Bit Retail GV-R665XTEAGLE-8GD,40290,GigaByte,Radeon RX 6650 XT,2055,8192
Palit GeForce GTX 1630 Dual PCI-E 4096Mb GDDR6 64 Bit Retail NE6163001BG6-1175D,15420,Palit,GeForce GTX 1630,1785,4096
MSI Radeon RX 6750 XT MECH 2X 12G OC PCI-E 12288Mb GDDR6 192 Bit Retail,66310,MSI,Radeon RX 6750 XT,2512,12288
GigaByte nVidia GeForce RTX 3060 EAGLE LHR 12G PCI-E 12288Mb GDDR6 192 Bit Retail,42970,GigaByte,nVidia GeForce RTX 3060,1777,12288
MSI Radeon RX 6750 XT GAMING X TRIO 12G PCI-E 12288Mb GDDR6 192 Bit Retail,63820,MSI,Radeon RX 6750 XT,2554,12288
GigaByte Radeon RX 6650 XT GAMING OC PCI-E 8192Mb GDDR6 128 Bit Retail GV-R665XTGAMING OC-8GD,42260,GigaByte,Radeon RX 6650 XT,2694,8192
GigaByte Radeon RX 6500 XT EAGLE PCI-E 4096Mb GDDR6 64 Bit Retail,19950,GigaByte,Radeon RX 6500 XT,2815,4096
Palit nVidia GeForce RTX 3070 GAMING PRO (LHR) PCI-E 8192Mb GDDR6 256 Bit OEM NE63070019P2-1041X,71630,Palit,nVidia GeForce RTX 3070,1500,8192
Sapphire Radeon RX 6500 XT PULSE PCI-E 4096Mb GDDR6 64 Bit Retail 11314-01-20G,19890,Sapphire,Radeon RX 6500 XT,2825,4096
MSI nVidia GeForce RTX 3060 Ti VENTUS 3X 8G OC LHR PCI-E 8192Mb GDDR6 256 Bit Retail,67960,MSI,nVidia GeForce RTX 3060 Ti,1695,8192
ASUS nVidia GeForce RTX 3060 Ti Dual V2 OC Mini LHR PCI-E 8192Mb GDDR6 256 Bit Retail,53500,ASUS,nVidia GeForce RTX 3060 Ti,1710,8192
DUAL-RTX3060Ti-8G-V2 RTX3060TI 8GB GDDR6 256bit 2xHDMI 3xDP (327301),54390,ASUS,nVidia GeForce RTX 3060 Ti,1695,8192
MSI Radeon RX 6650 XT MECH 2X OC PCI-E 8192Mb GDDR6 128 Bit Retail,44920,MSI,Radeon RX 6650 XT,2669,8192
MSI nVidia GeForce RTX 3090 Ti GAMING X TRIO PCI-E 24576Mb GDDR6X 384 Bit Retail,189360,MSI,nVidia GeForce RTX 3090 Ti,1920,24576
MSI nVidia GeForce RTX 3090 Ti SUPRIM X PCI-E 24576Mb GDDR6X 384 Bit Retail,193260,MSI,nVidia GeForce RTX 3090 Ti,1965,24576
Palit nVidia GeForce RTX 3050 Dual OC PCI-E 8192Mb GDDR6 128 Bit Retail NE63050T19P1-190AD,36930,Palit,nVidia GeForce RTX 3050,1822,8192
PNY Quadro T400 T400 PCI-E 4096Mb GDDR6 64 Bit Retail VCNT400-4GB-SB,22370,PNY,Quadro T400,1070,4096
BIOSTAR Radeon RX 550 Gaming PCI-E 4096Mb GDDR5 128 Bit Retail VA5505RF41,10640,BIOSTAR,Radeon RX 550,1183,4096
Gigabyte PCI-E 4.0 GV-N3050EAGLE OC-8GD NVIDIA GeForce RTX 3050 8192Mb 128 GDDR6 1792/14000 HDMIx2 DPx2 HDCP Ret,33900,GigaByte,nVidia GeForce RTX 3050,1792,8192
Palit nVidia GeForce RTX 3060 Ti TI DUAL OC PCI-E 8192Mb GDDR6 256 Bit Retail,69270,Palit,nVidia GeForce RTX 3060 Ti,1694,8192
Palit nVidia GeForce RTX 3060 Ti Dual V1 LHR PCI-E 8192Mb GDDR6 256 Bit Retail NE6306T019P2-190AD,54690,Palit,nVidia GeForce RTX 3060 Ti,1665,8192
MSI Radeon RX 6500 XT MECH 2X PCI-E 4096Mb GDDR6 64 Bit Retail,22880,MSI,Radeon RX 6500 XT,2685,"gddr6/"" class=""pseudo"
